label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	171.6	390.65000000000003	167.70000000000002	388.7	176.15	393.25	45.0	control
2.0	595.4	7.800000000000001	581.1	0.0	604.5	21.45	885.0	infected
3.0	2.6	586.95	0.0	568.75	9.1	607.1	475.0	control
4.0	389.35	239.20000000000002	373.75	231.4	398.45	255.45000000000002	699.0	control
5.0	196.3	384.8	189.15	375.7	203.45000000000002	395.2	509.0	infected
6.0	601.9	183.3	596.7	173.55	604.5	194.35	253.0	infected
7.0	221.65	638.95	217.75	633.75	226.85	643.5	128.0	control
8.0	332.8	265.2	326.95	258.05	339.95	273.65000000000003	298.0	infected
9.0	68.25	5.8500000000000005	64.35000000000001	0.0	78.0	16.900000000000002	339.0	infected
10.0	196.95000000000002	405.6	149.5	389.35	241.15	426.40000000000003	3654.0	control
11.0	153.4	2.6	141.70000000000002	0.0	163.15	9.1	274.0	infected
12.0	176.15	386.75	172.9	380.25	180.05	393.90000000000003	95.0	control
13.0	83.2	661.7	77.35000000000001	657.15	91.0	665.6	198.0	control
14.0	369.85	662.35	358.8	659.1	380.90000000000003	665.6	245.0	control
15.0	600.6	304.85	596.0500000000001	293.8	604.5	316.55	288.0	control
16.0	258.05	429.0	244.4	413.40000000000003	269.1	442.0	896.0	infected
17.0	203.45000000000002	660.4	193.05	652.6	214.5	665.6	441.0	control
18.0	31.85	526.5	18.2	518.7	43.550000000000004	538.85	771.0	infected
19.0	566.15	618.8000000000001	551.2	598.0	582.4	638.95	1911.0	infected
20.0	164.45000000000002	662.35	157.95000000000002	658.45	172.25	665.6	175.0	infected
21.0	133.25	500.5	127.4	495.3	141.70000000000002	508.95000000000005	273.0	control
22.0	236.6	643.5	223.6	630.5	247.0	655.2	655.0	control
23.0	304.85	388.05	294.45	368.55	330.2	398.45	1035.0	infected
24.0	600.6	357.5	585.65	338.65000000000003	604.5	371.8	712.0	infected
25.0	277.55	331.5	269.1	323.05	282.1	334.75	148.0	infected
26.0	336.7	659.1	327.6	650.65	347.1	665.6	583.0	infected
27.0	156.65	650.65	130.65	640.25	182.65	665.6	2282.0	infected
28.0	99.45	661.0500000000001	89.7	655.85	109.85000000000001	665.6	362.0	infected
29.0	154.70000000000002	633.75	147.55	626.6	159.9	640.9	287.0	infected
30.0	218.4	380.90000000000003	202.8	368.55	237.25	393.25	1179.0	infected
31.0	388.7	5.2	375.05	0.0	403.0	15.600000000000001	722.0	infected
32.0	158.6	503.75	151.45000000000002	492.7	166.4	514.8000000000001	464.0	infected
33.0	94.9	29.25	77.35000000000001	19.5	116.35000000000001	47.45	1152.0	infected
34.0	600.6	49.4	583.0500000000001	21.45	604.5	76.7	1504.0	control
35.0	338.65000000000003	328.90000000000003	326.95	319.8	357.5	344.5	977.0	infected
36.0	308.75	659.75	288.6	651.95	328.90000000000003	665.6	1015.0	infected
37.0	54.6	445.25	49.4	439.40000000000003	59.800000000000004	449.8	180.0	control
38.0	487.5	218.4	477.1	206.05	498.55	227.5	686.0	infected
39.0	273.65000000000003	322.40000000000003	265.2	313.95	280.8	329.55	344.0	infected
40.0	550.5500000000001	614.9	546.0	609.0500000000001	556.4	620.75	191.0	infected
41.0	169.0	384.15000000000003	162.5	378.3	177.45000000000002	391.3	339.0	control
42.0	72.8	388.7	65.0	385.45	78.0	395.2	161.0	control
43.0	35.75	660.4	22.75	651.95	49.4	665.6	508.0	infected
44.0	598.0	159.9	591.5	144.3	604.5	175.5	703.0	infected
45.0	143.65	510.25	135.20000000000002	499.85	152.1	518.7	621.0	infected
46.0	62.400000000000006	442.0	55.9	437.45	68.9	449.8	239.0	infected
47.0	183.3	385.45	176.8	378.95	189.8	393.90000000000003	335.0	infected
48.0	395.2	296.40000000000003	380.25	282.1	412.75	305.5	1109.0	infected
49.0	57.2	6.5	46.15	0.0	68.25	16.25	551.0	infected
50.0	49.4	329.55	41.6	320.45	59.15	336.05	378.0	infected
51.0	214.5	447.85	211.25	442.0	219.70000000000002	453.7	172.0	infected
52.0	588.9	570.0500000000001	561.6	529.75	604.5	611.0	5167.0	control
53.0	280.8	136.5	263.25	122.2	300.3	154.05	1438.0	control
54.0	134.55	107.9	125.45	96.2	149.5	118.95	487.0	infected
55.0	479.7	271.7	475.15000000000003	264.55	486.85	279.5	131.0	infected
56.0	437.45	429.0	417.95	416.0	456.95	445.90000000000003	1826.0	infected
57.0	425.1	532.35	401.05	508.95000000000005	447.85	555.1	3777.0	control
58.0	599.95	263.25	593.45	251.55	604.5	274.95	448.0	control
59.0	549.9	624.0	544.7	618.8000000000001	557.0500000000001	629.85	240.0	infected
60.0	270.40000000000003	230.1	239.20000000000002	203.45000000000002	287.3	256.75	2223.0	control
61.0	589.5500000000001	492.05	571.35	450.45	604.5	533.65	3512.0	control
62.0	151.45000000000002	157.3	140.4	141.70000000000002	165.75	171.6	1013.0	infected
63.0	54.6	317.2	46.800000000000004	307.45	65.65	326.3	591.0	infected
64.0	402.35	310.7	384.8	302.90000000000003	419.25	321.75	954.0	infected
65.0	57.85	146.25	51.35	141.05	65.0	150.8	207.0	control
66.0	495.3	290.55	473.85	266.5	518.7	310.05	2924.0	control
67.0	69.55	162.5	62.400000000000006	154.70000000000002	74.75	169.0	216.0	infected
68.0	429.0	220.35	419.25	204.75	439.40000000000003	237.25	969.0	control
69.0	339.3	38.35	331.5	28.6	352.3	43.550000000000004	427.0	infected
70.0	512.2	139.75	495.95	124.15	529.75	153.4	1518.0	infected
71.0	451.1	189.8	429.65000000000003	174.85	476.45	200.85	1799.0	control
72.0	312.0	351.0	288.6	337.35	334.75	369.2	1959.0	infected
73.0	258.05	362.7	248.95000000000002	355.55	270.40000000000003	374.40000000000003	548.0	infected
74.0	107.25	61.75	96.85000000000001	53.300000000000004	121.55	78.65	1010.0	infected
75.0	425.1	354.90000000000003	408.2	337.35	448.5	365.95	1380.0	infected
76.0	1.9500000000000002	537.5500000000001	0.0	525.2	13.0	553.15	442.0	infected
77.0	57.2	182.65	33.15	166.4	79.3	193.05	1551.0	control
78.0	31.200000000000003	544.0500000000001	21.45	533.65	40.300000000000004	552.5	584.0	infected
79.0	598.65	222.95000000000002	588.9	204.75	604.5	241.15	850.0	control
80.0	361.40000000000003	4.55	348.40000000000003	0.0	375.05	15.600000000000001	693.0	infected
81.0	425.1	657.8000000000001	397.8	648.7	454.35	665.6	1580.0	control
82.0	270.40000000000003	111.15	260.65000000000003	97.5	278.85	126.75	677.0	infected
83.0	72.15	412.75	58.5	403.0	85.15	425.1	798.0	infected
84.0	191.1	123.5	170.95000000000002	111.8	211.9	134.55	1289.0	infected
85.0	208.0	510.25	185.25	483.6	224.9	533.65	2233.0	control
86.0	409.5	488.15000000000003	391.3	464.1	430.3	512.85	2683.0	control
87.0	325.0	384.8	308.75	373.75	339.95	393.90000000000003	885.0	infected
88.0	342.55	81.9	332.8	66.3	358.8	100.75	1074.0	infected
89.0	582.4	230.75	568.75	221.0	593.45	254.8	1054.0	infected
90.0	352.95	503.75	342.55	493.35	367.90000000000003	515.45	920.0	infected
91.0	479.7	540.8000000000001	461.5	518.7	500.5	564.2	2407.0	infected
