label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	70.85000000000001	640.25	66.95	633.1	75.4	648.0500000000001	192.0	control
2.0	593.45	660.4	581.1	651.3000000000001	604.5	665.6	510.0	infected
3.0	411.45	336.7	407.55	330.85	416.65000000000003	343.85	207.0	control
4.0	406.90000000000003	319.15000000000003	404.3	317.85	412.75	325.65000000000003	59.0	control
5.0	603.85	1.9500000000000002	601.9	0.0	604.5	7.15	17.0	control
6.0	598.0	133.25	586.3000000000001	123.5	604.5	144.95000000000002	511.0	infected
7.0	344.5	661.7	338.0	659.1	352.3	665.6	123.0	infected
8.0	344.5	300.3	336.05	291.85	349.05	306.15000000000003	188.0	infected
9.0	2.6	213.85	0.0	202.8	9.75	222.95000000000002	313.0	infected
10.0	407.55	307.45	395.85	278.2	423.15000000000003	336.05	1832.0	control
11.0	408.2	514.8000000000001	400.40000000000003	489.45	419.90000000000003	535.6	1203.0	infected
12.0	380.25	254.15	376.35	247.65	386.75	260.65000000000003	177.0	infected
13.0	3.25	659.1	0.0	653.25	7.800000000000001	665.6	204.0	control
14.0	549.25	176.8	536.9	170.95000000000002	562.25	181.35	411.0	infected
15.0	8.450000000000001	191.75	0.0	174.85	23.400000000000002	209.95000000000002	1269.0	control
16.0	577.85	5.8500000000000005	564.85	0.0	590.85	16.25	767.0	infected
17.0	595.4	312.0	577.2	294.45	604.5	330.85	1391.0	control
18.0	286.65000000000003	10.4	275.6	0.0	296.40000000000003	25.35	741.0	infected
19.0	267.15000000000003	661.0500000000001	260.0	657.15	273.65000000000003	665.6	222.0	control
20.0	198.25	8.450000000000001	180.05	0.0	220.35	28.6	1803.0	infected
21.0	83.2	626.6	70.2	621.4	98.8	638.3000000000001	623.0	control
22.0	311.35	217.1	292.5	205.4	323.7	235.95000000000002	1183.0	control
23.0	115.7	40.95	98.15	25.35	133.9	54.6	1148.0	infected
24.0	133.25	5.8500000000000005	121.55	0.0	148.20000000000002	17.55	779.0	infected
25.0	3.25	506.35	0.0	430.3	38.35	572.65	4005.0	control
26.0	421.85	549.9	414.7	544.0500000000001	431.6	560.95	474.0	infected
27.0	83.2	638.3000000000001	74.75	631.15	93.60000000000001	646.1	375.0	control
28.0	583.0500000000001	592.15	576.5500000000001	589.5500000000001	588.9	598.65	137.0	infected
29.0	300.3	649.35	290.55	638.3000000000001	308.1	658.45	493.0	infected
30.0	328.90000000000003	4.55	318.5	0.0	339.3	11.05	411.0	control
31.0	61.75	169.0	53.300000000000004	159.9	75.4	186.55	688.0	infected
32.0	5.8500000000000005	152.75	0.0	140.4	16.900000000000002	165.75	715.0	infected
