label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	596.0500000000001	663.0	586.95	658.45	604.5	665.6	200.0	infected
2.0	601.25	429.0	598.0	414.05	604.5	444.6	328.0	infected
3.0	472.55	600.6	468.0	598.0	477.75	605.15	112.0	infected
4.0	603.85	197.6	590.85	197.6	604.5	263.25	938.0	infected
5.0	1.3	360.75	0.0	352.95	7.800000000000001	367.90000000000003	140.0	infected
6.0	21.45	443.3	11.700000000000001	436.8	32.5	453.7	376.0	control
7.0	601.9	550.5500000000001	599.3000000000001	542.1	604.5	559.65	152.0	control
8.0	1.9500000000000002	661.7	0.0	650.65	13.0	665.6	213.0	control
9.0	596.0500000000001	480.35	581.1	471.25	604.5	495.3	518.0	infected
10.0	393.90000000000003	445.25	391.3	443.3	398.45	449.8	63.0	control
11.0	205.4	663.0	197.6	659.75	213.20000000000002	665.6	153.0	control
12.0	4.55	468.0	0.0	443.3	22.1	492.7	1390.0	infected
13.0	2.6	375.05	0.0	367.25	7.15	382.85	183.0	infected
14.0	62.400000000000006	462.15000000000003	56.550000000000004	457.6	68.9	468.65000000000003	215.0	infected
15.0	256.75	662.35	249.60000000000002	659.1	264.55	665.6	159.0	infected
16.0	100.10000000000001	33.15	89.7	24.05	109.2	41.6	454.0	infected
17.0	35.1	490.75	28.6	485.55	44.85	499.20000000000005	250.0	infected
18.0	487.5	3.9000000000000004	478.40000000000003	0.0	497.25	8.450000000000001	303.0	infected
19.0	35.1	435.5	12.35	417.3	62.400000000000006	449.15000000000003	1783.0	infected
20.0	107.25	661.0500000000001	96.2	656.5	118.95	665.6	387.0	infected
21.0	466.05	663.65	455.0	658.45	477.1	665.6	216.0	infected
22.0	565.5	434.85	556.4	425.75	570.7	440.05	189.0	infected
23.0	435.5	393.25	418.6	371.15000000000003	449.8	413.40000000000003	1554.0	infected
24.0	552.5	656.5	537.5500000000001	644.8000000000001	568.75	665.6	1149.0	infected
25.0	35.1	659.75	24.7	654.5500000000001	47.45	665.6	473.0	infected
26.0	33.15	458.25	19.5	443.3	49.4	475.15000000000003	1166.0	infected
27.0	88.4	487.5	77.35000000000001	480.35	99.45	495.3	563.0	infected
28.0	163.15	135.85	156.65	128.05	170.95000000000002	143.65	296.0	infected
29.0	492.7	607.1	476.45	598.65	510.25	617.5	964.0	infected
30.0	356.2	663.65	330.85	651.3000000000001	383.5	665.6	922.0	control
31.0	302.25	660.4	293.15000000000003	652.6	312.65000000000003	665.6	432.0	infected
32.0	4.55	104.0	0.0	93.60000000000001	13.65	115.05	443.0	infected
