label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	423.8	170.95000000000002	408.85	154.05	441.35	189.8	1347.0	infected
2.0	588.25	436.15000000000003	572.65	418.6	604.5	458.25	1879.0	control
3.0	555.75	5.2	540.8000000000001	0.0	571.35	15.600000000000001	696.0	infected
4.0	2.6	227.5	0.0	217.1	9.75	238.55	341.0	infected
5.0	601.9	605.8000000000001	598.65	596.0500000000001	604.5	615.5500000000001	205.0	infected
6.0	595.4	371.15000000000003	586.95	362.7	604.5	378.3	418.0	control
7.0	6.5	503.1	0.0	490.75	14.3	516.1	641.0	infected
8.0	243.75	129.35	236.6	122.2	250.9	135.20000000000002	302.0	infected
9.0	256.1	122.2	248.3	113.75	262.6	129.35	271.0	infected
10.0	599.3000000000001	531.7	594.1	520.65	604.5	542.75	355.0	infected
11.0	478.40000000000003	0.65	471.90000000000003	0.0	486.2	5.2	96.0	infected
12.0	144.3	660.4	130.0	653.25	159.25	665.6	534.0	infected
13.0	601.25	198.25	596.7	189.15	604.5	207.35	229.0	control
14.0	31.200000000000003	221.65	24.7	211.9	39.65	232.70000000000002	482.0	infected
15.0	454.35	294.45	442.0	286.65000000000003	468.65000000000003	306.8	727.0	infected
16.0	0.65	355.55	0.0	308.75	30.55	402.35	2563.0	infected
17.0	367.90000000000003	120.9	352.3	105.3	378.95	140.4	902.0	infected
18.0	576.5500000000001	3.9000000000000004	570.0500000000001	0.0	585.0	11.05	305.0	infected
19.0	598.0	46.15	590.2	35.75	604.5	57.2	508.0	control
20.0	13.0	2.6	0.0	0.0	26.650000000000002	8.450000000000001	353.0	infected
21.0	460.85	157.95000000000002	458.25	156.0	464.75	161.85	43.0	infected
22.0	104.0	4.55	79.3	0.0	130.0	13.0	1061.0	control
23.0	599.3000000000001	78.65	594.1	65.65	604.5	91.65	420.0	infected
24.0	535.6	9.1	521.3000000000001	0.0	553.15	20.8	1060.0	infected
25.0	200.20000000000002	2.6	194.35	0.0	211.9	13.0	151.0	control
26.0	308.1	323.7	293.15000000000003	315.25	323.05	332.8	847.0	infected
27.0	2.6	643.5	0.0	631.15	10.4	657.8000000000001	375.0	infected
28.0	271.7	657.8000000000001	237.9	646.1	307.45	665.6	1806.0	control
29.0	442.65000000000003	306.15000000000003	425.75	304.85	443.95	317.2	252.0	infected
30.0	338.0	92.3	317.2	81.9	356.85	108.55	1121.0	infected
31.0	205.4	297.05	197.6	287.95	208.65	305.5	193.0	infected
32.0	542.75	122.2	531.0500000000001	109.2	549.9	132.6	582.0	infected
33.0	271.7	164.45000000000002	267.8	156.0	278.85	172.25	249.0	infected
34.0	406.25	111.8	393.90000000000003	104.0	427.7	130.0	1127.0	infected
35.0	186.55	91.65	178.1	83.85000000000001	195.0	100.75	511.0	infected
36.0	247.0	117.0	241.15	111.8	253.5	124.80000000000001	303.0	infected
37.0	540.8000000000001	601.25	530.4	589.5500000000001	551.85	616.85	849.0	infected
38.0	321.1	356.85	307.45	347.1	330.85	363.35	528.0	infected
39.0	600.6	363.35	595.4	356.2	604.5	370.5	212.0	control
40.0	381.55	115.7	371.15000000000003	105.3	387.40000000000003	122.85000000000001	369.0	infected
41.0	241.15	252.85000000000002	231.4	246.35	250.9	258.7	387.0	infected
42.0	273.0	326.3	248.3	308.75	303.55	348.40000000000003	2460.0	infected
43.0	596.0500000000001	112.45	568.75	90.35000000000001	604.5	143.0	1760.0	control
44.0	255.45000000000002	3.9000000000000004	246.35	0.0	264.55	11.700000000000001	303.0	infected
45.0	590.85	229.45000000000002	586.95	219.70000000000002	599.95	238.55	284.0	infected
46.0	403.65000000000003	607.1	381.55	594.1	426.40000000000003	626.6	1637.0	infected
47.0	376.35	50.7	365.95	39.0	386.75	61.75	780.0	control
48.0	598.65	317.2	588.9	302.25	604.5	335.40000000000003	938.0	infected
49.0	3.25	198.9	0.0	177.45000000000002	10.4	221.0	631.0	infected
50.0	458.25	262.6	443.95	247.0	471.90000000000003	271.7	920.0	infected
51.0	369.85	102.7	352.3	92.3	389.35	113.10000000000001	1213.0	infected
52.0	59.800000000000004	176.8	43.550000000000004	154.05	79.3	198.25	2471.0	infected
53.0	292.5	644.8000000000001	263.25	622.7	317.2	663.0	2445.0	infected
54.0	7.15	288.6	0.0	279.5	18.85	297.05	363.0	control
55.0	419.90000000000003	214.5	413.40000000000003	206.05	428.35	221.0	334.0	control
56.0	404.95	130.0	395.2	118.95	415.35	139.75	630.0	infected
57.0	508.3	291.85	503.1	286.65000000000003	516.1	300.95	255.0	infected
58.0	599.3000000000001	221.0	590.85	204.75	604.5	237.25	756.0	infected
59.0	43.550000000000004	3.25	30.55	0.0	56.550000000000004	12.35	440.0	infected
60.0	22.1	150.15	0.0	128.05	53.95	177.45000000000002	2761.0	infected
61.0	26.0	286.0	18.2	278.2	33.15	294.45	431.0	control
62.0	251.55	50.7	243.1	37.050000000000004	261.3	64.35000000000001	777.0	infected
63.0	465.40000000000003	186.55	450.45	172.9	477.1	195.65	998.0	infected
64.0	436.8	204.1	431.6	196.95000000000002	443.3	211.9	272.0	control
65.0	356.2	465.40000000000003	336.7	451.75	375.7	475.8	1278.0	infected
66.0	580.45	655.2	551.85	644.15	604.5	665.6	2084.0	infected
67.0	206.70000000000002	42.9	170.3	19.5	243.75	60.45	3911.0	control
68.0	178.1	536.9	170.95000000000002	527.15	187.20000000000002	546.65	498.0	infected
69.0	232.05	124.15	221.65	115.05	242.45000000000002	134.55	590.0	infected
70.0	226.20000000000002	31.85	215.15	15.600000000000001	243.1	44.2	1077.0	infected
71.0	449.8	563.5500000000001	438.75	553.8000000000001	458.90000000000003	570.7	512.0	infected
72.0	448.5	651.3000000000001	438.1	633.75	462.8	663.65	956.0	control
73.0	280.8	137.15	260.0	115.05	298.35	159.9	2914.0	infected
74.0	445.90000000000003	333.45	432.90000000000003	325.65000000000003	458.90000000000003	345.8	734.0	control
75.0	342.55	267.8	332.8	254.15	351.65000000000003	279.5	782.0	infected
76.0	430.3	544.7	419.25	532.35	445.25	555.75	933.0	infected
77.0	83.2	440.7	71.5	429.65000000000003	97.5	449.8	901.0	infected
78.0	239.20000000000002	268.45	233.35	258.05	243.75	279.5	311.0	infected
79.0	441.35	301.6	427.05	293.8	445.25	310.7	473.0	infected
80.0	299.0	455.0	287.95	447.2	310.05	460.85	527.0	control
81.0	564.85	551.85	540.15	536.9	589.5500000000001	566.15	1571.0	control
82.0	439.40000000000003	555.1	424.45	542.1	455.65000000000003	569.4	873.0	infected
83.0	198.9	114.4	190.45000000000002	102.05	209.3	128.70000000000002	755.0	infected
84.0	467.35	165.1	460.2	158.6	473.2	173.55	292.0	infected
85.0	399.1	315.90000000000003	387.40000000000003	305.5	410.8	328.25	606.0	infected
86.0	18.2	455.0	11.05	448.5	22.1	462.15000000000003	178.0	control
87.0	107.9	646.75	96.85000000000001	635.0500000000001	120.9	662.35	1019.0	infected
88.0	512.2	251.55	500.5	239.85	521.95	261.95	663.0	infected
89.0	394.55	624.0	384.15000000000003	612.95	406.25	632.45	694.0	infected
90.0	115.7	474.5	104.65	468.0	127.4	482.95	525.0	control
91.0	591.5	504.40000000000003	572.0	489.45	604.5	524.5500000000001	1756.0	control
92.0	29.900000000000002	577.2	20.8	564.85	42.25	592.15	1036.0	infected
93.0	521.95	609.0500000000001	508.95000000000005	598.65	535.6	622.7	997.0	infected
94.0	274.95	207.35	261.3	194.35	290.55	218.4	1029.0	infected
95.0	568.75	406.25	544.7	391.95	592.8000000000001	425.1	2506.0	infected
96.0	445.90000000000003	131.95000000000002	438.1	116.35000000000001	458.25	146.9	918.0	infected
97.0	11.05	462.15000000000003	5.2	455.65000000000003	18.2	469.3	292.0	control
98.0	460.2	547.95	450.45	539.5	470.6	557.0500000000001	491.0	control
99.0	257.40000000000003	190.45000000000002	235.3	167.70000000000002	272.35	208.0	2113.0	infected
100.0	518.7	301.6	506.35	278.2	528.45	323.7	1392.0	infected
101.0	20.150000000000002	374.40000000000003	9.1	362.05	32.5	386.75	929.0	infected
102.0	278.85	27.3	263.90000000000003	18.2	294.45	41.6	1186.0	infected
103.0	457.6	150.8	441.35	143.65	473.85	164.45000000000002	1039.0	infected
104.0	401.05	85.8	388.7	79.3	416.0	92.95	471.0	infected
105.0	158.6	7.800000000000001	148.20000000000002	0.0	192.4	33.800000000000004	1639.0	infected
106.0	159.9	176.8	138.45000000000002	161.85	186.55	200.20000000000002	2492.0	infected
107.0	243.75	219.05	234.0	204.1	254.8	236.6	892.0	infected
108.0	316.55	205.4	304.85	193.05	325.65000000000003	218.4	722.0	infected
109.0	225.55	7.15	203.45000000000002	0.0	250.9	27.95	1521.0	control
110.0	65.65	122.2	57.2	111.8	76.7	133.9	726.0	infected
111.0	528.45	120.25	519.35	111.8	538.85	132.6	594.0	infected
112.0	28.6	457.6	21.45	447.2	37.050000000000004	469.3	602.0	infected
113.0	14.950000000000001	226.20000000000002	5.8500000000000005	213.85	26.650000000000002	237.25	776.0	infected
114.0	200.85	180.70000000000002	194.35	167.70000000000002	214.5	198.25	750.0	infected
115.0	594.1	540.8000000000001	586.3000000000001	529.1	604.5	551.2	579.0	infected
116.0	454.35	170.95000000000002	440.05	160.55	469.95	182.65	912.0	infected
117.0	380.25	152.1	369.85	137.8	392.6	165.75	903.0	infected
118.0	520.65	215.15	505.70000000000005	193.05	533.65	237.25	1797.0	infected
119.0	446.55	206.70000000000002	432.25	191.1	453.05	222.95000000000002	1002.0	infected
120.0	393.25	101.4	386.1	91.65	404.3	115.05	612.0	infected
121.0	305.5	285.35	301.6	277.55	312.65000000000003	293.8	262.0	infected
122.0	252.85000000000002	241.15	239.85	227.5	261.95	254.8	817.0	infected
123.0	360.1	52.65	350.35	41.6	369.85	66.3	772.0	infected
124.0	280.15000000000003	74.75	264.55	65.0	292.5	87.75	985.0	infected
125.0	282.75	472.55	258.05	457.6	304.2	486.2	2332.0	infected
126.0	524.5500000000001	104.65	510.90000000000003	89.05	540.8000000000001	115.05	1037.0	infected
127.0	228.15	85.15	211.9	73.45	246.35	100.10000000000001	976.0	infected
128.0	217.1	65.0	204.75	56.550000000000004	224.9	78.0	682.0	infected
129.0	219.05	92.95	210.6	83.2	225.55	103.35000000000001	453.0	infected
130.0	338.0	374.40000000000003	327.6	364.0	354.90000000000003	392.6	1106.0	infected
131.0	570.7	384.15000000000003	545.35	369.2	596.0500000000001	397.15000000000003	2265.0	control
