label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	274.3	237.9	269.75	231.4	280.15000000000003	245.05	190.0	control
2.0	589.5500000000001	408.85	585.65	403.0	596.7	412.75	78.0	infected
3.0	128.05	433.55	126.75	431.6	130.65	435.5	23.0	infected
4.0	223.6	399.75	185.9	371.15000000000003	265.2	423.15000000000003	4921.0	control
5.0	302.25	510.25	296.40000000000003	505.70000000000005	308.75	517.4	224.0	control
6.0	213.20000000000002	420.55	204.1	415.35	219.05	431.6	223.0	control
7.0	9.1	557.7	5.2	554.45	12.35	562.9	70.0	control
8.0	222.3	365.95	218.4	360.75	225.55	371.15000000000003	99.0	infected
9.0	446.55	239.20000000000002	436.8	230.1	452.40000000000003	245.05	319.0	infected
10.0	598.0	122.2	582.4	90.35000000000001	604.5	152.1	1895.0	infected
11.0	302.25	8.450000000000001	286.65000000000003	0.0	317.2	19.5	1104.0	control
12.0	3.9000000000000004	468.65000000000003	0.0	457.6	10.4	480.35	352.0	infected
13.0	269.1	529.75	253.5	524.5500000000001	275.6	546.0	283.0	infected
14.0	509.6	567.45	507.0	561.6	512.2	573.3000000000001	83.0	infected
15.0	599.3000000000001	211.25	590.85	202.15	604.5	223.6	351.0	infected
16.0	421.85	659.1	397.8	652.6	446.55	665.6	1131.0	control
17.0	115.05	113.75	113.10000000000001	109.2	118.3	119.60000000000001	66.0	control
18.0	143.0	128.70000000000002	134.55	118.3	153.4	140.4	343.0	control
19.0	596.0500000000001	11.700000000000001	583.7	0.0	604.5	25.35	973.0	infected
20.0	17.55	656.5	0.0	620.75	56.550000000000004	665.6	2858.0	infected
21.0	39.0	43.550000000000004	31.85	37.050000000000004	47.45	55.9	401.0	infected
22.0	400.40000000000003	280.8	398.45	276.90000000000003	406.25	286.0	73.0	control
23.0	475.15000000000003	3.9000000000000004	464.75	0.0	486.2	9.1	306.0	infected
24.0	598.0	278.85	584.35	249.60000000000002	604.5	310.05	1839.0	infected
25.0	592.8000000000001	194.35	582.4	177.45000000000002	604.5	208.65	928.0	infected
26.0	3.9000000000000004	564.2	0.0	554.45	10.4	574.6	369.0	control
27.0	523.25	248.95000000000002	518.7	243.1	527.8000000000001	256.1	197.0	infected
28.0	122.85000000000001	425.75	115.05	423.8	128.05	433.55	116.0	infected
29.0	4.55	371.8	0.0	321.1	13.0	423.8	2142.0	control
30.0	131.3	117.65	120.9	106.60000000000001	139.1	126.10000000000001	445.0	infected
31.0	397.15000000000003	660.4	393.25	655.85	400.40000000000003	665.6	122.0	control
32.0	95.55	9.1	66.3	0.0	126.10000000000001	26.0	2531.0	infected
33.0	408.85	276.25	403.0	271.7	414.7	280.8	183.0	control
34.0	120.25	119.60000000000001	114.4	114.4	126.75	124.80000000000001	204.0	control
35.0	4.55	490.1	0.0	477.1	14.3	504.40000000000003	610.0	infected
36.0	588.9	416.0	583.0500000000001	410.15000000000003	597.35	423.15000000000003	266.0	infected
37.0	230.1	371.15000000000003	224.25	367.25	235.95000000000002	375.05	133.0	control
38.0	242.45000000000002	660.4	235.95000000000002	649.35	253.5	665.6	295.0	infected
