label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	46.800000000000004	585.65	39.65	583.0500000000001	56.550000000000004	589.5500000000001	170.0	control
2.0	597.35	5.2	592.15	0.0	604.5	9.75	108.0	infected
3.0	147.55	395.85	141.05	387.40000000000003	156.65	399.1	133.0	control
4.0	400.40000000000003	1.9500000000000002	393.25	0.0	407.55	5.8500000000000005	120.0	control
5.0	48.75	221.0	46.15	213.20000000000002	55.25	225.55	113.0	control
6.0	598.65	209.3	585.0	187.85	604.5	227.5	1213.0	control
7.0	434.85	70.85000000000001	423.15000000000003	48.1	454.35	87.10000000000001	920.0	control
8.0	498.55	487.5	487.5	470.6	510.25	503.1	1012.0	control
9.0	601.9	563.5500000000001	594.75	553.8000000000001	604.5	572.65	254.0	control
10.0	386.1	2.6	378.95	0.0	393.90000000000003	7.15	189.0	control
11.0	56.550000000000004	661.7	48.75	653.25	66.95	665.6	303.0	control
12.0	291.85	657.8000000000001	283.40000000000003	647.4	301.6	665.6	461.0	control
13.0	132.6	624.0	128.70000000000002	622.0500000000001	137.8	628.5500000000001	87.0	control
14.0	4.55	200.85	0.0	191.1	10.4	211.25	413.0	control
15.0	598.65	257.40000000000003	576.5500000000001	226.85	604.5	278.2	2159.0	control
16.0	227.5	296.40000000000003	218.4	287.3	232.70000000000002	307.45	360.0	control
17.0	91.0	507.0	78.0	497.25	104.0	516.1	644.0	control
18.0	127.4	661.7	120.25	657.8000000000001	134.55	665.6	214.0	control
19.0	600.6	578.5	594.1	571.35	604.5	586.3000000000001	259.0	control
20.0	585.65	661.7	577.85	657.8000000000001	594.1	665.6	229.0	control
21.0	146.25	302.25	141.05	287.3	160.55	311.35	445.0	control
22.0	419.25	66.3	409.5	56.550000000000004	430.3	76.7	638.0	control
23.0	241.8	3.9000000000000004	228.15	0.0	256.1	12.35	519.0	control
24.0	6.5	655.2	0.0	639.6	22.75	665.6	1028.0	control
25.0	438.75	458.25	418.6	446.55	464.1	477.1	1698.0	control
26.0	586.3000000000001	5.2	577.2	0.0	597.35	11.700000000000001	438.0	infected
27.0	600.6	26.650000000000002	596.7	18.85	604.5	34.45	223.0	infected
28.0	150.15	382.85	138.45000000000002	371.15000000000003	161.85	395.85	782.0	control
29.0	32.5	661.7	22.75	653.9	40.95	665.6	350.0	control
30.0	412.75	490.75	407.55	479.05	421.85	508.95000000000005	438.0	control
31.0	122.2	179.4	113.75	164.45000000000002	134.55	192.4	744.0	control
32.0	133.25	631.15	130.65	625.95	137.15	636.35	102.0	control
33.0	34.45	360.1	26.0	355.55	41.6	365.95	315.0	control
34.0	1.9500000000000002	586.3000000000001	0.0	576.5500000000001	9.1	597.35	264.0	control
35.0	599.3000000000001	593.45	592.15	585.0	604.5	601.25	373.0	control
36.0	502.45000000000005	655.2	494.0	642.85	512.2	665.6	681.0	control
37.0	45.5	393.25	37.7	386.75	53.95	401.7	351.0	control
38.0	286.65000000000003	140.4	260.0	113.10000000000001	313.3	159.9	2963.0	control
39.0	308.1	659.1	299.65000000000003	650.65	315.25	665.6	372.0	control
