label_id	anchor_y	anchor_x	bb_min_y	bb_min_x	bb_max_y	bb_max_x	n_pixels	cell
1.0	594.75	634.4	579.15	614.9	604.5	655.2	1680.0	infected
2.0	256.1	245.05	241.8	230.1	271.05	253.5	810.0	infected
3.0	568.75	280.8	562.9	271.7	575.25	289.25	239.0	infected
4.0	593.45	237.25	578.5	227.5	604.5	243.75	623.0	infected
5.0	323.05	0.65	311.35	0.0	336.7	6.5	193.0	infected
6.0	137.8	0.0	132.6	0.0	143.65	4.55	55.0	control
7.0	417.3	589.5500000000001	404.95	586.95	419.90000000000003	592.15	44.0	infected
8.0	5.8500000000000005	113.10000000000001	0.0	80.60000000000001	13.0	146.9	1191.0	infected
9.0	601.25	301.6	596.7	293.15000000000003	604.5	310.05	196.0	control
10.0	390.65000000000003	4.55	382.85	0.0	397.8	11.700000000000001	336.0	infected
11.0	3.9000000000000004	10.4	0.0	0.0	20.8	32.5	664.0	infected
12.0	570.7	303.55	563.5500000000001	294.45	583.7	316.55	408.0	infected
13.0	427.05	592.15	419.90000000000003	586.3000000000001	434.85	598.65	265.0	control
14.0	4.55	313.95	0.0	302.90000000000003	14.950000000000001	321.75	437.0	infected
15.0	2.6	46.15	0.0	31.85	9.75	60.45	393.0	infected
16.0	436.15000000000003	582.4	428.35	575.9	444.6	590.2	334.0	control
17.0	373.1	510.90000000000003	369.85	507.65000000000003	377.65000000000003	514.8000000000001	89.0	infected
18.0	81.9	663.0	74.75	659.75	90.35000000000001	665.6	165.0	control
19.0	578.5	239.85	568.75	233.35	584.35	250.25	281.0	infected
20.0	365.95	509.6	361.40000000000003	504.40000000000003	371.8	514.8000000000001	154.0	infected
21.0	568.75	317.2	566.15	308.75	576.5500000000001	324.35	210.0	infected
22.0	377.0	503.75	371.8	498.55	380.25	508.95000000000005	103.0	control
23.0	5.8500000000000005	280.8	0.0	269.1	13.65	293.15000000000003	594.0	infected
24.0	349.05	422.5	341.25	416.65000000000003	358.15000000000003	426.40000000000003	210.0	infected
25.0	601.9	490.75	592.15	475.8	604.5	501.8	389.0	infected
26.0	58.5	2.6	48.75	0.0	68.25	7.15	269.0	infected
27.0	295.1	350.35	284.7	339.3	310.05	360.75	506.0	infected
28.0	3.25	473.85	0.0	467.35	7.800000000000001	481.0	199.0	control
29.0	595.4	445.25	575.9	424.45	604.5	460.85	1517.0	control
30.0	600.6	61.1	596.7	51.35	604.5	71.5	273.0	infected
31.0	3.9000000000000004	360.1	0.0	351.0	10.4	369.2	342.0	control
32.0	598.0	554.45	586.95	539.5	604.5	570.0500000000001	821.0	infected
33.0	598.0	398.45	573.3000000000001	368.55	604.5	418.6	1885.0	control
34.0	132.6	6.5	128.05	0.0	141.70000000000002	13.0	318.0	infected
35.0	599.95	460.2	594.75	455.0	604.5	464.75	176.0	infected
36.0	3.9000000000000004	603.85	0.0	577.2	9.75	631.15	981.0	infected
37.0	454.35	655.85	436.8	642.2	471.90000000000003	665.6	1340.0	infected
38.0	369.85	502.45000000000005	364.65000000000003	497.90000000000003	375.7	507.65000000000003	171.0	infected
39.0	3.9000000000000004	191.75	0.0	182.65	11.05	200.20000000000002	374.0	control
40.0	445.90000000000003	5.2	434.2	0.0	458.90000000000003	13.65	470.0	infected
41.0	371.8	122.85000000000001	358.8	110.5	386.1	129.35	595.0	infected
